"","Haltestellen_No_2023","Y_Koord_2023","X_Koord_2023","Name","Bahnknoten_2023","Bahnlinie_Anz_2023","TramBus_Anz_2023","Seilbahn_Anz_2023","A_Intervall_2023","B_Intervall_2023","Hst_Kat_2023","Haltestellen_No_2022","Y_Koord_2022","X_Koord_2022","Bahnknoten_2022","Bahnlinie_Anz_2022","TramBus_Anz_2022","Seilbahn_Anz_2022","A_Intervall_2022","B_Intervall_2022","Hst_Kat_2022","Haltestellen_No_2021","Y_Koord_2021","X_Koord_2021","Bahnknoten_2021","Bahnlinie_Anz_2021","TramBus_Anz_2021","Seilbahn_Anz_2021","A_Intervall_2021","B_Intervall_2021","Hst_Kat_2021","Haltestellen_No_2020","Y_Koord_2020","X_Koord_2020","Bahnknoten_2020","Bahnlinie_Anz_2020","TramBus_Anz_2020","Seilbahn_Anz_2020","A_Intervall_2020","B_Intervall_2020","Hst_Kat_2020","Haltestellen_No_2019","Y_Koord_2019","X_Koord_2019","Bahnknoten_2019","Bahnlinie_Anz_2019","TramBus_Anz_2019","Seilbahn_Anz_2019","A_Intervall_2019","B_Intervall_2019","Hst_Kat_2019","Haltestellen_No_2018","Y_Koord_2018","X_Koord_2018","Bahnknoten_2018","Bahnlinie_Anz_2018","TramBus_Anz_2018","Seilbahn_Anz_2018","A_Intervall_2018","B_Intervall_2018","Hst_Kat_2018","Haltestellen_No_2017","Y_Koord_2017","X_Koord_2017","Bahnknoten_2017","Bahnlinie_Anz_2017","TramBus_Anz_2017","Seilbahn_Anz_2017","A_Intervall_2017","B_Intervall_2017","Hst_Kat_2017","Haltestellen_No_2016","Y_Koord_2016","X_Koord_2016","Bahnknoten_2016","Bahnlinie_Anz_2016","TramBus_Anz_2016","Seilbahn_Anz_2016","A_Intervall_2016","B_Intervall_2016","Hst_Kat_2016","Haltestellen_No_2015","Y_Koord_2015","X_Koord_2015","Bahnknoten_2015","Bahnlinie_Anz_2015","TramBus_Anz_2015","Seilbahn_Anz_2015","A_Intervall_2015","B_Intervall_2015","Hst_Kat_2015","Haltestellen_No_2014","Y_Koord_2014","X_Koord_2014","Bahnknoten_2014","Bahnlinie_Anz_2014","TramBus_Anz_2014","Seilbahn_Anz_2014","A_Intervall_2014","B_Intervall_2014","Hst_Kat_2014","Haltestellen_No_2013","Y_Koord_2013","X_Koord_2013","Bahnknoten_2013","Bahnlinie_Anz_2013","TramBus_Anz_2013","Seilbahn_Anz_2013","A_Intervall_2013","B_Intervall_2013","Hst_Kat_2013"
"241",8590294,2667803.94,1257856.86,"Wettingen, Brunnenwiese",0,0,123,0,0,13.66,4,8590294,2667803.94,1257856.86,0,0,123,0,0,13.66,4,8590294,2667803.94070463,1257856.85532862,0,0,123,0,0,13.66,4,8590294,2667803.94070463,1257856.85532862,0,0,123,0,0,13.66,4,8590294,2667803.94070463,1257856.85532862,0,0,123,0,0,13.66,4,8590294,2667803.94070463,1257856.85532862,0,0,122,0,0,13.77,4,8590294,2667804.97371221,1257856.97332133,0,0,118,0,0,14.24,4,8590294,2667804.97371221,1257856.97332133,0,0,120,0,0,14,4,8590294,2667804.97371221,1257856.97332133,0,0,120,0,0,14,4,8590294,2667804.95871199,1257857.00592143,0,0,118,0,0,14.24,4,8590294,2667805.31771524,1257856.83831898,0,0,118,0,0,14.24,4
"242",8590295,2667705.18,1257131.19,"Wettingen, Busgarage",0,0,140,0,0,12,4,8590295,2667705.18,1257131.19,0,0,140,0,0,12,4,8590295,2667705.17825541,1257131.193981,0,0,140,0,0,12,4,8590295,2667757.01458394,1257102.09889471,0,0,140,0,0,12,4,8590295,2667757.01458394,1257102.09889471,0,0,140,0,0,12,4,8590295,2667757.01458394,1257102.09889471,0,0,140,0,0,12,4,8590295,2667757.97184694,1257101.99168836,0,0,140,0,0,12,4,8590295,2667757.97184694,1257101.99168836,0,0,140,0,0,12,4,8590295,2667757.97184694,1257101.99168836,0,0,140,0,0,12,4,8590295,2667757.95609678,1257102.00388852,0,0,140,0,0,12,4,8590295,2667758.31785102,1257101.83808536,0,0,140,0,0,12,4
"243",8590297,2667547.82,1256620.8,"Wettingen, Hardstrasse",0,0,138,0,0,12.17,4,8590297,2667547.82,1256620.8,0,0,138,0,0,12.17,4,8590297,2667547.82251978,1256620.80220864,0,0,138,0,0,12.17,4,8590297,2667547.82251978,1256620.80220864,0,0,138,0,0,12.17,4,8590297,2667547.82251978,1256620.80220864,0,0,134,0,0,12.54,4,8590297,2667547.82251978,1256620.80220864,0,0,134,0,0,12.54,4,8590297,2667548.92128659,1256621.02840347,0,0,134,0,0,12.54,4,8590297,2667548.92128659,1256621.02840347,0,0,134,0,0,12.54,4,8590297,2667548.92128659,1256621.02840347,0,0,134,0,0,12.54,4,8590297,2667548.95053686,1256621.00220314,0,0,133,0,0,12.63,4,8590297,2667549.31129109,1256620.83659998,0,0,133,0,0,12.63,4
"244",8590298,2667275.25,1257054.02,"Wettingen, Jurastrasse",0,0,137,0,0,12.26,4,8590298,2667275.25,1257054.02,0,0,137,0,0,12.26,4,8590298,2667275.25473925,1257054.0156733,0,0,137,0,0,12.26,4,8590298,2667249.96974891,1257075.96675778,0,0,137,0,0,12.26,4,8590298,2667249.96974891,1257075.96675778,0,0,133,0,0,12.63,4,8590298,2667249.96974891,1257075.96675778,0,0,133,0,0,12.63,4,8590298,2667250.91851241,1257075.97355217,0,0,133,0,0,12.63,4,8590298,2667250.91851241,1257075.97355217,0,0,133,0,0,12.63,4,8590298,2667250.91851241,1257075.97355217,0,0,133,0,0,12.63,4,8590298,2667250.94876301,1257076.00675219,0,0,133,0,0,12.63,4,8590298,2667251.30651719,1257075.84054904,0,0,133,0,0,12.63,4
"245",8590299,2668122.14,1256865.78,"Wettingen, Kreuzkapelle",0,0,112,0,0,15,4,8590299,2668122.14,1256865.78,0,0,112,0,0,15,4,8590299,2668122.14384243,1256865.78164077,0,0,112,0,0,15,4,8590299,2668105.79965799,1256877.15763968,0,0,112,0,0,15,4,8590299,2668105.79965799,1256877.15763968,0,0,112,0,0,15,4,8590299,2668105.79965799,1256877.15763968,0,0,112,0,0,15,4,8590299,2668106.98692531,1256877.04922949,0,0,112,0,0,15,4,8590299,2668106.98692531,1256877.04922949,0,0,112,0,0,15,4,8590299,2668106.98692531,1256877.04922949,0,0,112,0,0,15,4,8590299,2668106.95992464,1256877.00022941,0,0,111,0,0,15.14,4,8590299,2668107.32517924,1256876.83442549,0,0,111,0,0,15.14,4
"246",8590300,2666292.32,1258022.75,"Wettingen, Langenstein",0,0,224,0,0,7.5,3,8590300,2666292.32,1258022.75,0,0,224,0,0,7.5,3,8590300,2666291.63939956,1258022.74139152,0,0,224,0,0,7.5,3,8590300,2666291.63939956,1258022.74139152,0,0,224,0,0,7.5,3,8590300,2666291.63939956,1258022.74139152,0,0,223,0,0,7.53,3,8590300,2666291.63939956,1258022.74139152,0,0,223,0,0,7.53,3,8590300,2666292.95291978,1258022.98158637,0,0,246,0,0,6.83,3,8590300,2666292.95291978,1258022.98158637,0,0,246,0,0,6.83,3,8590300,2666292.95291978,1258022.98158637,0,0,246,0,0,6.83,3,8590300,2666292.93916973,1258023.01358651,0,0,246,0,0,6.83,3,8590300,2666293.28692403,1258022.84338458,0,0,246,0,0,6.83,3
"247",8590301,2667612.95,1257797.96,"Wettingen, Märzengasse",0,0,123,0,0,13.66,4,8590301,2667612.95,1257797.96,0,0,123,0,0,13.66,4,8590301,2667612.95238437,1257797.96167987,0,0,123,0,0,13.66,4,8590301,2667588.10961704,1257834.14904976,0,0,123,0,0,13.66,4,8590301,2667588.10961704,1257834.14904976,0,0,123,0,0,13.66,4,8590301,2667588.10961704,1257834.14904976,0,0,122,0,0,13.77,4,8590301,2667588.99262412,1257834.04444362,0,0,118,0,0,14.24,4,8590301,2667588.99262412,1257834.04444362,0,0,120,0,0,14,4,8590301,2667588.99262412,1257834.04444362,0,0,120,0,0,14,4,8590301,2667588.95712395,1257834.00744389,0,0,118,0,0,14.24,4,8590301,2667589.31512719,1257833.83964145,0,0,118,0,0,14.24,4
"248",8590302,2666776,1257413.07,"Wettingen, Rathaus",0,0,291,0,0,5.77,3,8590302,2666776,1257413.07,0,0,291,0,0,5.77,3,8590302,2666775.99895131,1257413.07159827,0,0,291,0,0,5.77,3,8590302,2666844.22029319,1257434.74595315,0,0,291,0,0,5.77,3,8590302,2666844.22029319,1257434.74595315,0,0,291,0,0,5.77,3,8590302,2666844.22029319,1257434.74595315,0,0,290,0,0,5.79,3,8590302,2666844.93605466,1257434.97555058,0,0,310,0,0,5.42,3,8590302,2666844.93605466,1257434.97555058,0,0,312,0,0,5.38,3,8590302,2666844.93605466,1257434.97555058,0,0,312,0,0,5.38,3,8590302,2666844.94455493,1257435.00975063,0,0,309,0,0,5.44,3,8590302,2666845.29830933,1257434.84234868,0,0,309,0,0,5.44,3
"249",8590303,2667125.96,1257497.98,"Wettingen, Rebstock",0,0,168,0,0,10,4,8590303,2667125.96,1257497.98,0,0,168,0,0,10,4,8590303,2667125.96293371,1257497.97927709,0,0,168,0,0,10,4,8590303,2667160.1510494,1257468.67885679,0,0,168,0,0,10,4,8590303,2667160.1510494,1257468.67885679,0,0,168,0,0,10,4,8590303,2667160.1510494,1257468.67885679,0,0,168,0,0,10,4,8590303,2667160.94581252,1257469.01905414,0,0,168,0,0,10,4,8590303,2667160.94581252,1257469.01905414,0,0,168,0,0,10,4,8590303,2667160.94581252,1257469.01905414,0,0,168,0,0,10,4,8590303,2667160.94931252,1257469.0084541,0,0,168,0,0,10,4,8590303,2667161.30581696,1257468.84165214,0,0,168,0,0,10,4
"250",8590304,2666088.66,1256856.29,"Wettingen, Bahnhof",0,0,112,0,0,15,4,8590304,2666088.66,1256856.29,0,0,112,0,0,15,4,8590304,2666138.97160551,1256956.14526938,0,0,112,0,0,15,4,8590304,2666098.86708454,1256846.95156742,0,0,263,0,0,6.39,3,8590304,2666098.86708454,1256846.95156742,0,0,263,0,0,6.39,3,8590304,2666098.86708454,1256846.95156742,0,0,261,0,0,6.44,3,8590304,2666099.94908896,1256846.96495574,0,0,257,0,0,6.54,3,8590304,2666099.94908896,1256846.96495574,0,0,259,0,0,6.49,3,8590304,2666099.94908896,1256846.96495574,0,0,259,0,0,6.49,3,8590304,2666099.93133904,1256847.01175601,0,0,257,0,0,6.54,3,8590304,2666100.28058989,1256846.84415194,0,0,252,0,0,6.67,3
"251",8590305,2667359.17,1257836.99,"Wettingen, Schönenbühlstrasse",0,0,123,0,0,13.66,4,8590305,2667359.17,1257836.99,0,0,123,0,0,13.66,4,8590305,2667359.16861327,1257836.98668208,0,0,123,0,0,13.66,4,8590305,2667359.16861327,1257836.98668208,0,0,123,0,0,13.66,4,8590305,2667359.16861327,1257836.98668208,0,0,123,0,0,13.66,4,8590305,2667359.16861327,1257836.98668208,0,0,122,0,0,13.77,4,8590305,2667359.97187501,1257836.99347859,0,0,118,0,0,14.24,4,8590305,2667359.97187501,1257836.99347859,0,0,120,0,0,14,4,8590305,2667359.97187501,1257836.99347859,0,0,120,0,0,14,4,8590305,2667359.95387481,1257837.0084787,0,0,118,0,0,14.24,4,8590305,2667360.31062925,1257836.84067674,0,0,118,0,0,14.24,4
"252",8590306,2667382.83,1257301.75,"Wettingen, Sonne",0,0,168,0,0,10,4,8590306,2667382.83,1257301.75,0,0,168,0,0,10,4,8590306,2667382.83103937,1257301.75307993,0,0,168,0,0,10,4,8590306,2667438.07345637,1257271.24856483,0,0,168,0,0,10,4,8590306,2667438.07345637,1257271.24856483,0,0,168,0,0,10,4,8590306,2667438.07345637,1257271.24856483,0,0,168,0,0,10,4,8590306,2667438.95321821,1257271.03216046,0,0,168,0,0,10,4,8590306,2667438.95321821,1257271.03216046,0,0,168,0,0,10,4,8590306,2667438.95321821,1257271.03216046,0,0,168,0,0,10,4,8590306,2667438.95246808,1257271.0067604,0,0,168,0,0,10,4,8590306,2667439.31147256,1257270.84055843,0,0,168,0,0,10,4
"253",8590307,2667171.96,1257803.06,"Wettingen, St. Sebastian",0,0,123,0,0,13.66,4,8590307,2667171.96,1257803.06,0,0,123,0,0,13.66,4,8590307,2667171.96348251,1257803.0574167,0,0,123,0,0,13.66,4,8590307,2667171.96348251,1257803.0574167,0,0,123,0,0,13.66,4,8590307,2667171.96348251,1257803.0574167,0,0,123,0,0,13.66,4,8590307,2667171.96348251,1257803.0574167,0,0,122,0,0,13.77,4,8590307,2667172.91574592,1257802.95541229,0,0,118,0,0,14.24,4,8590307,2667172.91574592,1257802.95541229,0,0,120,0,0,14,4,8590307,2667172.91574592,1257802.95541229,0,0,120,0,0,14,4,8590307,2667172.95099668,1257803.00921227,0,0,118,0,0,14.24,4,8590307,2667173.3065011,1257802.84121031,0,0,118,0,0,14.24,4
"254",8590308,2665959.68,1257305.29,"Wettingen, Stadion",0,0,112,0,0,15,4,8590308,2665959.68,1257305.29,0,0,112,0,0,15,4,8590308,2665959.67881007,1257305.2886585,0,0,112,0,0,15,4,8590308,2665983.09577871,1257267.74454086,0,0,112,0,0,15,4,8590308,2665983.09577871,1257267.74454086,0,0,112,0,0,15,4,8590308,2665983.09577871,1257267.74454086,0,0,113,0,0,14.87,4,8590308,2665983.95003295,1257267.97973202,0,0,113,0,0,14.87,4,8590308,2665983.95003295,1257267.97973202,0,0,113,0,0,14.87,4,8590308,2665983.95003295,1257267.97973202,0,0,113,0,0,14.87,4,8590308,2665983.93228299,1257268.01373227,0,0,112,0,0,15,4,8590308,2665984.28078384,1257267.84572821,0,0,112,0,0,15,4
"255",8590309,2666670.25,1257783.93,"Wettingen, Staffelstrasse",0,0,112,0,0,15,4,8590309,2666670.25,1257783.93,0,0,112,0,0,15,4,8590309,2666670.25208651,1257783.92875972,0,0,112,0,0,15,4,8590309,2666670.25208651,1257783.92875972,0,0,112,0,0,15,4,8590309,2666670.25208651,1257783.92875972,0,0,112,0,0,15,4,8590309,2666670.25208651,1257783.92875972,0,0,112,0,0,15,4,8590309,2666670.96809748,1257784.04875689,0,0,123,0,0,13.66,4,8590309,2666670.96809748,1257784.04875689,0,0,123,0,0,13.66,4,8590309,2666670.96809748,1257784.04875689,0,0,123,0,0,13.66,4,8590309,2666670.94359696,1257784.01135691,0,0,123,0,0,13.66,4,8590309,2666671.29510131,1257783.84255496,0,0,123,0,0,13.66,4
"256",8590310,2667735.73,1256477.73,"Wettingen, Tägi",0,0,139,0,0,12.09,4,8590310,2667735.73,1256477.73,0,0,139,0,0,12.09,4,8590310,2667735.73191417,1256477.73281673,0,0,139,0,0,12.09,4,8590310,2667824.12445415,1256391.68176546,0,0,139,0,0,12.09,4,8590310,2667824.12445415,1256391.68176546,0,0,135,0,0,12.44,4,8590310,2667824.12445415,1256391.68176546,0,0,135,0,0,12.44,4,8590310,2667824.92321727,1256392.01276272,0,0,133,0,0,12.63,4,8590310,2667824.92321727,1256392.01276272,0,0,133,0,0,12.63,4,8590310,2667824.92321727,1256392.01276272,0,0,133,0,0,12.63,4,8590310,2667824.95321763,1256391.99916246,0,0,132,0,0,12.73,4,8590310,2667825.31672189,1256391.83355928,0,0,132,0,0,12.73,4
"257",8590311,2667201.1,1256903.95,"Wettingen, Tägipark",0,0,96,0,0,17.5,4,8590311,2667201.1,1256903.95,0,0,96,0,0,17.5,4,8590311,2667201.09837768,1256903.95320085,0,0,96,0,0,17.5,4,8590311,2667192.05103344,1256863.93241089,0,0,96,0,0,17.5,4,8590311,2667192.05103344,1256863.93241089,0,0,96,0,0,17.5,4,8590311,2667192.05103344,1256863.93241089,0,0,96,0,0,17.5,4,8590311,2667192.92129641,1256864.04860641,0,0,96,0,0,17.5,4,8590311,2667192.92129641,1256864.04860641,0,0,96,0,0,17.5,4,8590311,2667192.92129641,1256864.04860641,0,0,96,0,0,17.5,4,8590311,2667192.94679655,1256864.005806,0,0,96,0,0,17.5,4,8590311,2667193.30430072,1256863.83980285,0,0,96,0,0,17.5,4
"258",8590312,2666522.9,1257880.12,"Wettingen, Winkelried",0,0,224,0,0,7.5,3,8590312,2666522.9,1257880.12,0,0,224,0,0,7.5,3,8590312,2666522.89737433,1257880.11963621,0,0,224,0,0,7.5,3,8590312,2666522.89737433,1257880.11963621,0,0,224,0,0,7.5,3,8590312,2666522.89737433,1257880.11963621,0,0,223,0,0,7.53,3,8590312,2666522.89737433,1257880.11963621,0,0,223,0,0,7.53,3,8590312,2666523.91588873,1257880.02163153,0,0,246,0,0,6.83,3,8590312,2666523.91588873,1257880.02163153,0,0,246,0,0,6.83,3,8590312,2666523.91588873,1257880.02163153,0,0,246,0,0,6.83,3,8590312,2666523.94188906,1257880.01223139,0,0,246,0,0,6.83,3,8590312,2666524.2921434,1257879.84302945,0,0,246,0,0,6.83,3
"259",8590313,2669404.83,1255513.02,"Würenlos, Bahnhof",0,0,111,0,0,15.14,4,8590313,2669404.83,1255513.02,0,0,111,0,0,15.14,4,8590313,2669404.83317095,1255513.01907149,0,0,111,0,0,15.14,4,8590313,2669484.89858699,1255445.6862975,0,0,111,0,0,15.14,4,8590313,2669484.89858699,1255445.6862975,0,0,111,0,0,15.14,4,8590313,2669484.89858699,1255445.6862975,0,0,111,0,0,15.14,4,8590313,2669485.9385944,1255446.00209241,0,0,111,0,0,15.14,4,8590313,2669485.9385944,1255446.00209241,0,0,111,0,0,15.14,4,8590313,2669485.9385944,1255446.00209241,0,0,111,0,0,15.14,4,8590313,2669485.96834407,1255445.98129214,0,0,111,0,0,15.14,4,8590313,2669486.34259166,1255445.81368913,0,0,111,0,0,15.14,4
"260",8590314,2670045.31,1255269.94,"Würenlos, Büntenstrasse",0,0,171,0,0,9.82,3,8590314,2670045.31,1255269.94,0,0,171,0,0,9.82,3,8590314,2670044.62708317,1255269.92811595,0,0,171,0,0,9.82,3,8590314,2670069.91403837,1255306.69831338,0,0,171,0,0,9.82,3,8590314,2670069.91403837,1255306.69831338,0,0,167,0,0,10.06,4,8590314,2670069.91403837,1255306.69831338,0,0,167,0,0,10.06,4,8590314,2670070.9522957,1255307.00990828,0,0,205,0,0,8.2,3,8590314,2670070.9522957,1255307.00990828,0,0,167,0,0,10.06,4,8590314,2670070.9522957,1255307.00990828,0,0,167,0,0,10.06,4,8590314,2670070.96679513,1255306.97710806,0,0,205,0,0,8.2,3,8590314,2670071.33804271,1255306.80950507,0,0,205,0,0,8.2,3
"261",8590315,2668747.87,1256186.85,"Würenlos, Flüefeld",0,0,111,0,0,15.14,4,8590315,2668747.87,1256186.85,0,0,111,0,0,15.14,4,8590315,2668747.87057313,1256186.84918248,0,0,111,0,0,15.14,4,8590315,2668725.15263022,1256214.2723278,0,0,111,0,0,15.14,4,8590315,2668725.15263022,1256214.2723278,0,0,111,0,0,15.14,4,8590315,2668725.15263022,1256214.2723278,0,0,111,0,0,15.14,4,8590315,2668725.97014129,1256214.03951984,0,0,111,0,0,15.14,4,8590315,2668725.97014129,1256214.03951984,0,0,111,0,0,15.14,4,8590315,2668725.97014129,1256214.03951984,0,0,111,0,0,15.14,4,8590315,2668725.96564095,1256213.99131959,0,0,111,0,0,15.14,4,8590315,2668726.33764566,1256213.82451561,0,0,111,0,0,15.14,4
"262",8590316,2669694.33,1255038.85,"Würenlos, Post",0,0,111,0,0,15.14,4,8590316,2669694.33,1255038.85,0,0,111,0,0,15.14,4,8590316,2669693.64933605,1255038.84191555,0,0,111,0,0,15.14,4,8590316,2669710.31193255,1255001.12165567,0,0,111,0,0,15.14,4,8590316,2669710.31193255,1255001.12165567,0,0,111,0,0,15.14,4,8590316,2669710.31193255,1255001.12165567,0,0,111,0,0,15.14,4,8590316,2669710.97218117,1255000.98505103,0,0,111,0,0,15.14,4,8590316,2669710.97218117,1255000.98505103,0,0,111,0,0,15.14,4,8590316,2669710.97218117,1255000.98505103,0,0,111,0,0,15.14,4,8590316,2669710.96068102,1255000.97805107,0,0,111,0,0,15.14,4,8590316,2669711.32942861,1255000.8110481,0,0,111,0,0,15.14,4
"263",8590317,2669840.9,1254962.19,"Würenlos, Raiffeisenbank",0,0,171,0,0,9.82,3,8590317,2669840.9,1254962.19,0,0,171,0,0,9.82,3,8590317,2669840.89644409,1254962.18688874,0,0,171,0,0,9.82,3,8590317,2669840.89644409,1254962.18688874,0,0,171,0,0,9.82,3,8590317,2669840.89644409,1254962.18688874,0,0,167,0,0,10.06,4,8590317,2669840.89644409,1254962.18688874,0,0,167,0,0,10.06,4,8590317,2669841.93469138,1254961.94248132,0,0,205,0,0,8.2,3,8590317,2669841.93469138,1254961.94248132,0,0,167,0,0,10.06,4,8590317,2669841.93469138,1254961.94248132,0,0,167,0,0,10.06,4,8590317,2669841.96019205,1254961.97708131,0,0,205,0,0,8.2,3,8590317,2669842.32818964,1254961.81007834,0,0,205,0,0,8.2,3
"264",8590394,2663809.18,1256288.21,"Baden, Dättwil Dorf",0,0,224,0,0,7.5,3,8590394,2663809.18,1256288.21,0,0,224,0,0,7.5,3,8590394,2663809.18337331,1256288.21402707,0,0,224,0,0,7.5,3,8590394,2663839.08605929,1256277.75074055,0,0,224,0,0,7.5,3,8590394,2663839.08605929,1256277.75074055,0,0,224,0,0,7.5,3,8590394,2663839.08605929,1256277.75074055,0,0,224,0,0,7.5,3,8590394,2663839.95033587,1256277.98751944,0,0,224,0,0,7.5,3,8590394,2663839.95033587,1256277.98751944,0,0,224,0,0,7.5,3,8590394,2663839.95033587,1256277.98751944,0,0,224,0,0,7.5,3,8590394,2663839.94208559,1256278.01511989,0,0,223,0,0,7.53,3,8590394,2663840.31434728,1256277.8429085,0,0,222,0,0,7.57,3
"265",8590395,2665636.28,1259464.94,"Rieden AG, Oederlin",0,0,57,0,0,29.47,5,8590395,2665636.28,1259464.94,0,0,57,0,0,29.47,5,8590395,2665636.28502066,1259464.94091163,0,0,57,0,0,29.47,5,8590395,2665636.28502066,1259464.94091163,0,0,56,0,0,30,5,8590395,2665636.28502066,1259464.94091163,0,0,56,0,0,30,5,8590395,2665636.28502066,1259464.94091163,0,0,56,0,0,30,5,8590395,2665636.91927953,1259465.0705031,0,0,56,0,0,30,5,8590395,2665636.91927953,1259465.0705031,0,0,56,0,0,30,5,8590395,2665636.91927953,1259465.0705031,0,0,56,0,0,30,5,8590395,2665636.93702907,1259465.02190274,0,0,56,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",8590396,2669355.12,1253561.91,"Spreitenbach, Spreiti West",0,0,224,0,0,7.5,3,8590396,2669355.12,1253561.91,0,0,224,0,0,7.5,3,8590396,2669355.12499055,1253561.90788758,0,0,224,0,0,7.5,3,8590396,2669355.12499055,1253561.90788758,0,0,224,0,0,7.5,3,8590396,2669355.12499055,1253561.90788758,0,0,224,0,0,7.5,3,8590396,2669355.12499055,1253561.90788758,0,0,224,0,0,7.5,3,8590396,2669355.91999333,1253561.987283,0,0,223,0,0,7.53,3,8590396,2669355.91999333,1253561.987283,0,0,224,0,0,7.5,3,8590396,2669355.91999333,1253561.987283,0,0,224,0,0,7.5,3,8590396,2669355.94724333,1253561.96988267,0,0,223,0,0,7.53,3,8590396,2669356.31324362,1253561.80247882,0,0,223,0,0,7.53,3
"267",8590397,2670267.17,1252788.76,"Spreitenbach, Shoppi Tivoli",0,0,112,0,0,15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",8590518,2671448.23,1250581.73,"Dietikon, Lätten",0,0,56,0,0,30,5,8590518,2671448.23,1250581.73,0,0,56,0,0,30,5,8590518,2671448.23310256,1250581.73207841,0,0,56,0,0,30,5,8590518,2671448.23310256,1250581.73207841,0,0,56,0,0,30,5,8590518,2671448.23310256,1250581.73207841,0,0,56,0,0,30,5,8590518,2671448.23310256,1250581.73207841,0,0,56,0,0,30,5,8590518,2671448.92586395,1250581.90667466,0,0,43,0,0,39.07,5,8590518,2671448.92586395,1250581.90667466,0,0,42,0,0,40,5,8590518,2671448.92586395,1250581.90667466,0,0,42,0,0,40,5,8590518,2671448.92186442,1250581.95507572,0,0,43,0,0,0,5,8590518,2671449.27111751,1250581.79946873,0,0,43,0,0,39.07,5
"269",8590537,2671233.18,1250592.71,"Dietikon, Weinberg",0,0,56,0,0,30,5,8590537,2671233.18,1250592.71,0,0,56,0,0,30,5,8590537,2671233.17597956,1250592.70751632,0,0,56,0,0,30,5,8590537,2671233.17597956,1250592.70751632,0,0,56,0,0,30,5,8590537,2671205.26065968,1250428.03151625,0,0,56,0,0,30,5,8590537,2671205.26065968,1250428.03151625,0,0,56,0,0,30,5,8590537,2671205.95291085,1250427.98051957,0,0,42,0,0,40,5,8590537,2671205.95291085,1250427.98051957,0,0,42,0,0,40,5,8590537,2671205.95291085,1250427.98051957,0,0,42,0,0,40,5,8590537,2671205.91866065,1250427.95171846,0,0,42,0,0,0,5,8590537,2671206.26641062,1250427.79271608,0,0,42,0,0,40,5
"270",8591710,2667786.76,1257165.15,"Wettingen, Bushof",0,0,56,0,0,30,5,8591710,2667786.76,1257165.15,0,0,56,0,0,30,5,8591710,2667786.75684604,1257165.15210167,0,0,56,0,0,30,5,8591710,2667800.72185971,1257130.95361003,0,0,56,0,0,30,5,8591710,2667800.72185971,1257130.95361003,0,0,56,0,0,30,5,8591710,2667800.72185971,1257130.95361003,0,0,56,0,0,30,5,8591710,2667801.9803776,1257130.96080257,0,0,56,0,0,30,5,8591710,2667801.9803776,1257130.96080257,0,0,56,0,0,30,5,8591710,2667801.9803776,1257130.96080257,0,0,56,0,0,30,5,8591710,2667801.9568775,1257131.00380297,0,0,56,0,0,0,5,8591710,2667802.31913175,1257130.8379998,0,0,56,0,0,30,5
"271",8591891,2670169.19,1252422,"Spreitenbach, Altersheim",0,0,110,0,0,15.27,4,8591891,2670169.19,1252422,0,0,112,0,0,15,4,8591891,2670175.94609226,1252418.74516662,0,0,112,0,0,15,4,8591891,2670175.94609226,1252418.74516662,0,0,112,0,0,15,4,8591891,2670175.94609226,1252418.74516662,0,0,112,0,0,15,4,8591891,2670175.94609226,1252418.74516662,0,0,112,0,0,15,4,8591891,2670176.95359122,1252418.94797604,0,0,135,0,0,12.44,4,8591891,2670176.95359122,1252418.94797604,0,0,135,0,0,12.44,4,8591891,2670176.95359122,1252418.94797604,0,0,135,0,0,12.44,4,8591891,2670176.93484165,1252418.97957594,0,0,135,0,0,12.44,4,8591891,2670177.29133874,1252418.83137882,0,0,135,0,0,12.44,4
"272",8594304,2669674.72,1254108.94,"Würenlos, Altwiesen",0,0,60,0,0,28,5,8594304,2669674.72,1254108.94,0,0,60,0,0,28,5,8594304,2669674.72061103,1254108.94305002,0,0,60,0,0,28,5,8594304,2669634.63628042,1254117.25558643,0,0,60,0,0,28,5,8594304,2669634.63628042,1254117.25558643,0,0,56,0,0,30,5,8594304,2669634.63628042,1254117.25558643,0,0,56,0,0,30,5,8594304,2669635.96678324,1254117.01037553,0,0,56,0,0,30,5,8594304,2669635.96678324,1254117.01037553,0,0,56,0,0,30,5,8594304,2669635.96678324,1254117.01037553,0,0,56,0,0,30,5,8594304,2669635.95078301,1254116.97277531,0,0,56,0,0,0,5,8594304,2669636.31628331,1254116.80557146,0,0,56,0,0,30,5
