RELI,GDENR,X_KOORD,Y_KOORD,E_KOORD,N_KOORD,B11BTOT,B11B11,B11B12,B11B13,B11B14,B11B15,B11B16,B11B21,B11B22,B11B23,B11B24,B11B25,B11B26,B11B27,B11B28,B11B29,B11B30,B11BMTOT,B11BM01,B11BM02,B11BM03,B11BM04,B11BM05,B11BM06,B11BM07,B11BM08,B11BM09,B11BM10,B11BM11,B11BM12,B11BM13,B11BM14,B11BM15,B11BM16,B11BM17,B11BM18,B11BM19,B11BWTOT,B11BW01,B11BW02,B11BW03,B11BW04,B11BW05,B11BW06,B11BW07,B11BW08,B11BW09,B11BW10,B11BW11,B11BW12,B11BW13,B11BW14,B11BW15,B11BW16,B11BW17,B11BW18,B11BW19,B11B41,B11B42,B11B43,B11B44,B11B45,B11B46,B11B51,B11B52,B11B53,B11B54,B11B55,B11B56
70272421,121,702700,242100,2702700,1242100,129,118,11,7,0,4,0,114,41,33,40,0,15,11,0,3,1,67,3,1,0,0,11,4,3,2,6,8,7,6,5,3,2,0,2,4,0,62,0,0,1,3,1,2,3,0,2,1,8,4,4,1,5,6,6,7,8,5,17,12,74,21,0,125,3,0,1,0,0
68222407,131,682200,240700,2682200,1240700,66,47,19,15,1,3,0,44,7,29,8,0,22,16,3,3,0,39,0,3,2,2,2,1,2,4,3,6,3,1,3,1,2,3,0,0,1,27,1,1,1,0,1,1,1,2,4,2,2,1,2,0,1,1,3,1,2,6,6,5,38,11,0,61,0,0,4,0,1
68842302,132,688400,230200,2688400,1230200,6,5,1,1,0,0,0,5,0,4,1,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,2,0,6,0,0,0,0,0
68782349,133,687800,234900,2687800,1234900,91,73,18,2,9,7,0,70,18,25,26,1,21,5,6,6,4,45,0,2,0,0,4,3,5,2,4,7,2,7,1,2,1,1,2,1,1,46,0,2,2,0,1,2,2,2,2,4,1,2,5,1,1,1,8,6,4,0,14,21,44,12,0,91,0,0,0,0,0
69272256,134,692700,225600,2692700,1225600,16,15,1,0,0,1,0,14,4,5,5,0,2,1,0,1,0,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,1,0,1,0,11,4,0,16,0,0,0,0,0
68342413,135,683400,241300,2683400,1241300,53,53,0,0,0,0,0,46,0,24,21,1,7,6,0,1,0,25,0,0,0,0,3,0,0,0,2,0,1,2,2,1,1,0,5,5,3,28,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,2,7,4,9,0,0,2,45,6,0,53,0,0,0,0,0
68342381,136,683400,238100,2683400,1238100,16,13,3,1,2,0,0,13,0,7,6,0,3,2,1,0,0,6,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1,0,0,0,10,0,0,0,1,0,0,0,0,0,1,2,1,0,2,1,1,0,0,1,2,1,1,8,4,0,14,1,0,1,0,0
68632368,137,686300,236800,2686300,1236800,49,47,2,2,0,0,0,40,2,19,19,0,9,9,0,0,0,13,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,2,1,3,2,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,4,16,11,0,1,2,43,3,0,49,0,0,0,0,0
69602293,138,696000,229300,2696000,1229300,45,43,2,1,1,0,0,40,11,19,10,0,5,5,0,0,0,17,0,0,0,0,0,3,2,1,2,1,3,2,0,1,0,0,1,1,0,28,0,1,0,2,0,1,1,0,2,0,1,3,1,1,0,3,3,2,7,0,3,5,31,6,0,45,0,0,0,0,0
68442404,139,684400,240400,2684400,1240400,15,14,1,0,0,1,0,14,0,14,0,0,1,0,0,1,0,9,0,0,0,0,1,0,0,1,2,0,3,1,1,0,0,0,0,0,0,6,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,1,1,8,3,0,13,0,1,0,0,1
69142276,140,691400,227600,2691400,1227600,9,8,1,1,0,0,0,9,0,3,5,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,7,2,0,8,0,0,0,1,0
68552383,141,685500,238300,2685500,1238300,60,51,9,4,3,2,0,48,3,29,16,0,12,5,1,4,2,32,1,0,0,2,0,3,1,3,3,4,3,1,1,2,1,1,1,1,4,28,0,0,3,1,0,1,1,1,0,4,0,1,0,2,1,1,5,2,5,1,8,7,35,9,0,59,1,0,0,0,0
69342316,142,693400,231600,2693400,1231600,109,94,15,7,6,2,0,91,15,41,35,0,18,10,3,4,1,58,1,2,0,3,6,2,4,2,5,3,2,4,5,2,5,2,2,3,5,51,0,0,0,0,2,2,3,2,2,2,0,4,2,2,1,1,3,13,12,0,14,10,72,13,0,108,0,0,0,1,0
68722398,151,687200,239800,2687200,1239800,30,30,0,0,0,0,0,28,1,15,12,0,2,2,0,0,0,6,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,0,0,24,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,7,11,0,0,2,26,2,0,30,0,0,0,0,0
68872377,152,688700,237700,2688700,1237700,44,44,0,0,0,0,0,35,1,23,11,0,9,5,1,3,0,17,0,0,0,0,1,0,1,0,0,2,0,1,2,1,0,1,1,0,7,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,8,8,7,0,0,2,39,3,0,44,0,0,0,0,0
70052343,153,700500,234300,2700500,1234300,41,38,3,2,1,0,0,35,4,22,9,0,6,5,1,0,0,19,0,0,0,1,0,0,1,1,1,1,1,2,2,1,2,3,2,0,1,22,0,0,1,3,0,0,1,0,0,1,0,1,3,0,1,1,4,3,3,2,2,3,29,5,0,39,1,1,0,0,0
68662413,154,686600,241300,2686600,1241300,66,56,10,5,0,5,0,44,0,31,13,0,22,13,0,8,1,28,1,0,0,1,0,1,3,0,1,3,1,6,4,3,1,1,1,1,0,38,0,0,1,1,1,1,0,0,0,2,1,1,6,1,2,6,1,7,7,3,4,5,39,15,0,63,0,0,0,0,3
69522344,155,695200,234400,2695200,1234400,53,49,4,3,1,0,0,46,9,27,9,1,7,4,0,3,0,21,0,0,0,1,1,1,1,3,0,5,4,2,0,0,0,0,1,0,2,32,1,1,0,1,0,0,1,0,3,1,2,2,1,1,3,3,3,2,7,0,11,3,35,4,0,52,0,0,0,1,0
69132361,156,691300,236100,2691300,1236100,60,54,6,5,1,0,0,48,3,22,23,0,12,10,0,1,1,30,0,0,0,1,1,3,0,1,0,4,1,1,3,2,3,1,5,0,4,30,0,0,0,0,0,1,0,0,0,0,1,2,5,1,0,4,3,3,10,0,6,4,44,6,0,60,0,0,0,0,0
69702363,157,697000,236300,2697000,1236300,41,36,5,3,1,1,0,30,0,15,15,0,11,10,0,0,1,17,0,0,0,0,1,0,0,0,3,0,0,0,2,1,1,1,4,3,1,24,0,1,0,0,0,0,0,0,0,1,1,1,1,0,2,3,6,4,4,1,4,1,33,2,0,40,0,1,0,0,0
69702330,158,697000,233000,2697000,1233000,82,71,11,8,0,3,0,63,4,38,21,0,19,11,0,8,0,36,1,0,0,2,3,0,0,3,1,3,9,3,1,1,2,0,3,1,3,46,0,0,0,0,1,0,0,2,9,4,3,5,3,1,2,3,3,5,5,0,7,10,56,9,0,82,0,0,0,0,0
69382354,159,693800,235400,2693800,1235400,41,40,1,1,0,0,0,38,2,24,12,0,3,2,0,1,0,12,1,0,0,0,0,0,1,0,2,1,0,1,0,1,0,0,0,2,3,29,0,1,0,1,0,0,1,1,0,1,1,2,2,1,2,0,4,8,4,0,1,5,31,4,0,41,0,0,0,0,0
68972429,160,689700,242900,2689700,1242900,41,34,7,3,3,1,0,27,1,13,13,0,14,9,2,3,0,15,0,0,0,1,1,1,0,0,0,0,1,3,0,0,0,1,4,1,2,26,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,4,5,12,0,6,5,27,3,0,41,0,0,0,0,0
68582438,161,685800,243800,2685800,1243800,74,67,7,6,0,1,0,61,3,32,25,1,13,11,0,2,0,27,0,1,1,0,0,1,0,2,1,1,1,1,1,5,3,0,2,4,3,47,0,0,0,0,0,0,0,0,1,3,0,1,1,2,3,5,7,11,13,0,5,8,58,3,0,74,0,0,0,0,0
70872473,171,708700,247300,2708700,1247300,296,276,20,14,2,4,0,263,61,152,50,0,33,21,1,8,3,163,4,6,5,10,9,2,16,12,13,16,16,16,12,10,7,5,2,2,0,133,5,4,6,7,4,5,7,5,15,14,12,10,6,4,11,4,8,3,3,18,45,26,144,60,3,278,14,1,2,0,1
69922494,172,699200,249400,2699200,1249400,27,25,2,2,0,0,0,25,0,11,14,0,2,2,0,0,0,15,0,0,0,1,0,0,0,1,3,1,0,2,1,0,3,2,1,0,0,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,1,6,0,1,1,23,2,0,27,0,0,0,0,0
70482469,173,704800,246900,2704800,1246900,14,12,2,2,0,0,0,12,0,8,3,1,2,2,0,0,0,8,1,0,0,0,1,0,0,0,0,0,3,0,2,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,0,2,2,9,1,0,13,0,0,0,1,0
69422537,174,694200,253700,2694200,1253700,78,66,12,7,1,4,0,61,3,41,17,0,17,11,0,6,0,40,0,0,0,1,1,3,3,3,4,1,6,3,6,2,3,2,1,1,0,38,0,1,0,1,1,1,0,1,1,0,2,2,1,2,3,4,4,9,5,1,11,6,53,7,0,77,1,0,0,0,0
69842571,175,698400,257100,2698400,1257100,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
69302553,176,693000,255300,2693000,1255300,5,4,1,1,0,0,0,4,0,4,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3,1,0,5,0,0,0,0,0
70172469,177,701700,246900,2701700,1246900,67,56,11,2,6,3,0,52,10,28,14,0,15,4,7,2,2,40,1,2,0,3,2,1,1,3,3,2,7,4,0,3,0,3,2,1,2,27,0,0,0,0,3,2,0,2,1,5,1,5,1,2,1,0,1,1,2,1,13,3,41,9,0,66,1,0,0,0,0
70102502,178,701000,250200,2701000,1250200,14,13,1,1,0,0,0,11,0,9,2,0,3,2,0,1,0,5,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,1,1,0,3,0,8,3,0,14,0,0,0,0,0
71152493,179,711500,249300,2711500,1249300,11,11,0,0,0,0,0,11,1,8,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,1,0,0,2,7,2,0,11,0,0,0,0,0
70002543,180,700000,254300,2700000,1254300,16,16,0,0,0,0,0,16,4,6,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,2,3,0,1,0,13,2,0,16,0,0,0,0,0
70622531,181,706200,253100,2706200,1253100,24,24,0,0,0,0,0,20,1,13,6,0,4,4,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,19,0,0,1,0,0,0,0,1,0,1,1,0,0,2,0,0,4,7,2,0,0,6,14,4,0,24,0,0,0,0,0
70402538,182,704000,253800,2704000,1253800,5,5,0,0,0,0,0,5,1,3,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,1,0,5,0,0,0,0,0
68932504,191,689300,250400,2689300,1250400,101,79,22,12,6,4,0,78,0,53,24,1,23,12,7,3,1,57,0,0,0,0,1,3,3,3,6,9,4,7,5,4,3,2,3,2,2,44,2,0,0,0,3,3,2,1,2,3,4,3,1,1,1,3,3,5,7,1,11,14,67,7,1,99,1,0,0,1,0
69472396,192,694700,239600,2694700,1239600,8,8,0,0,0,0,0,7,0,4,3,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,2,0,1,2,5,0,0,8,0,0,0,0,0
69072473,193,690700,247300,2690700,1247300,38,37,1,0,1,0,0,37,0,17,20,0,1,0,0,0,1,15,0,0,0,1,2,0,0,1,1,1,0,3,1,0,1,0,2,1,1,23,0,1,1,3,0,0,0,0,0,2,0,3,2,0,0,1,2,4,4,1,4,4,24,5,0,37,1,0,0,0,0
69362468,194,693600,246800,2693600,1246800,9,8,1,1,0,0,0,8,0,5,3,0,1,1,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2,6,1,0,9,0,0,0,0,0
69302440,195,693000,244000,2693000,1244000,76,70,6,3,1,2,0,65,2,47,16,0,11,7,1,3,0,40,0,1,2,0,3,5,1,4,1,6,2,4,5,2,2,1,0,1,0,36,1,1,0,0,1,2,3,1,4,2,4,3,3,4,2,2,2,1,0,8,13,8,29,17,1,68,6,1,1,0,0
69702407,196,697000,240700,2697000,1240700,23,19,4,4,0,0,0,19,2,10,6,1,4,4,0,0,0,10,0,0,0,0,0,0,1,0,3,0,0,1,1,0,0,0,2,1,1,13,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,3,3,1,0,3,2,14,4,0,23,0,0,0,0,0
69222488,197,692200,248800,2692200,1248800,35,34,1,1,0,0,0,27,0,10,17,0,8,8,0,0,0,15,0,0,0,0,0,1,1,0,0,1,1,2,3,0,0,2,1,2,1,20,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,3,4,3,4,1,1,2,31,0,0,35,0,0,0,0,0
69672450,198,696700,245000,2696700,1245000,126,100,26,11,10,5,0,95,27,34,34,0,31,14,8,8,1,74,2,1,0,2,4,9,7,3,8,7,6,7,7,2,5,2,0,2,0,52,0,1,2,1,4,3,3,4,3,6,3,2,0,4,2,2,2,7,3,9,19,25,51,22,0,117,6,2,1,0,0
69482495,199,694800,249500,2694800,1249500,66,53,13,7,5,1,0,51,0,31,20,0,15,11,3,1,0,41,1,0,0,1,2,3,5,3,3,7,3,6,2,1,1,1,0,1,1,25,0,0,0,2,3,2,0,0,0,1,2,0,3,1,1,2,3,3,2,4,7,8,44,2,1,61,3,0,1,0,1
69112518,200,691100,251800,2691100,1251800,57,39,18,7,7,4,0,42,3,24,15,0,15,5,4,4,2,26,2,1,0,0,0,3,2,3,1,3,0,2,0,0,1,0,3,4,1,31,0,1,0,1,0,0,2,1,0,4,0,0,0,1,4,1,4,8,4,1,7,7,35,7,0,57,0,0,0,0,0
70362649,212,703600,264900,2703600,1264900,4,4,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,4,0,0,0,0,0
69312587,213,693100,258700,2693100,1258700,10,10,0,0,0,0,0,10,1,6,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,0,1,0,7,2,0,10,0,0,0,0,0
69662686,214,696600,268600,2696600,1268600,11,11,0,0,0,0,0,9,1,7,0,1,2,1,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,1,2,4,4,0,11,0,0,0,0,0
68932643,215,689300,264300,2689300,1264300,2,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2,0,0,0,0,0
70002680,216,700000,268000,2700000,1268000,8,8,0,0,0,0,0,7,1,3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,0,0,6,1,0,8,0,0,0,0,0
70772609,217,707700,260900,2707700,1260900,11,10,1,0,0,1,0,8,0,4,4,0,3,2,0,1,0,9,0,0,0,0,0,0,2,0,0,1,2,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,2,4,1,0,11,0,0,0,0,0
70432690,218,704300,269000,2704300,1269000,8,8,0,0,0,0,0,6,2,1,3,0,2,2,0,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,3,3,0,8,0,0,0,0,0
70272625,219,702700,262500,2702700,1262500,20,18,2,2,0,0,0,17,1,8,8,0,3,3,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,1,3,14,2,0,20,0,0,0,0,0
70922644,220,709200,264400,2709200,1264400,4,4,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,0,4,0,0,0,0,0
69552669,221,695500,266900,2695500,1266900,12,10,2,2,0,0,0,11,0,6,5,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,12,0,0,12,0,0,0,0,0
70492616,222,704900,261600,2704900,1261600,7,7,0,0,0,0,0,7,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,1,0,0,3,3,0,6,0,1,0,0,0
69252649,223,692500,264900,2692500,1264900,31,27,4,0,2,2,0,27,6,12,9,0,4,3,0,1,0,13,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,4,3,18,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,4,5,4,0,5,0,19,6,1,31,0,0,0,0,0
69052634,224,690500,263400,2690500,1263400,18,15,3,3,0,0,0,13,0,10,3,0,5,4,1,0,0,7,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,2,0,0,4,13,1,0,18,0,0,0,0,0
70222677,225,702200,267700,2702200,1267700,25,23,2,2,0,0,0,22,1,11,10,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,1,17,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,3,4,5,0,0,1,22,2,0,25,0,0,0,0,0
70472584,226,704700,258400,2704700,1258400,4,4,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,4,0,0,0,0,0
69742658,227,697400,265800,2697400,1265800,36,34,2,2,0,0,0,29,0,15,14,0,7,6,0,1,0,10,0,0,0,1,0,2,1,1,0,0,0,0,1,0,0,0,0,2,2,26,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,4,3,7,8,0,1,3,31,1,0,36,0,0,0,0,0
70612550,228,706100,255000,2706100,1255000,24,20,4,4,0,0,0,23,1,10,12,0,1,1,0,0,0,9,0,0,0,1,0,0,0,0,0,1,0,1,1,3,0,0,1,1,0,15,0,0,0,1,0,1,0,0,0,0,5,0,1,0,0,0,1,2,4,0,2,4,15,3,0,24,0,0,0,0,0
70172643,229,701700,264300,2701700,1264300,37,37,0,0,0,0,0,35,3,19,13,0,2,2,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,2,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,9,0,0,1,33,3,0,37,0,0,0,0,0
69722617,230,697200,261700,2697200,1261700,217,186,31,16,8,7,0,173,53,36,81,3,44,24,6,13,1,99,2,0,4,0,8,17,4,6,12,9,11,5,3,5,3,1,2,2,5,118,4,1,0,2,3,8,4,4,5,5,1,3,2,2,1,7,14,23,29,3,50,22,111,31,0,212,1,0,2,2,0
70082570,231,700800,257000,2700800,1257000,24,20,4,2,1,1,0,18,0,12,6,0,6,2,2,2,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,5,15,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,4,4,3,0,2,2,19,0,1,24,0,0,0,0,0
67552433,241,675500,243300,2675500,1243300,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
67552454,242,675500,245400,2675500,1245400,31,31,0,0,0,0,0,30,0,14,16,0,1,1,0,0,0,9,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,3,1,0,22,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,4,6,7,0,2,1,24,4,0,31,0,0,0,0,0
67252510,243,672500,251000,2672500,1251000,103,90,13,13,0,0,0,77,5,25,47,0,26,25,0,1,0,32,0,0,0,1,1,1,2,0,3,0,0,1,1,1,2,2,6,6,5,71,0,0,0,0,0,0,1,1,0,2,0,0,0,3,2,8,14,18,22,0,3,5,86,9,0,103,0,0,0,0,0
67342526,244,673400,252600,2673400,1252600,31,27,4,2,1,1,0,28,1,13,14,0,3,1,0,2,0,11,0,0,0,0,2,0,2,0,1,0,0,0,1,0,0,2,1,2,0,20,0,0,0,0,1,0,0,0,0,0,1,0,3,0,2,3,4,4,2,1,0,2,26,2,0,30,0,1,0,0,0
67732514,245,677300,251400,2677300,1251400,55,52,3,1,1,1,0,44,0,21,23,0,11,5,4,2,0,25,0,0,1,0,1,2,1,3,0,1,0,1,0,0,0,2,4,2,7,30,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,6,10,11,0,5,4,41,5,0,55,0,0,0,0,0
67222535,246,672200,253500,2672200,1253500,18,18,0,0,0,0,0,17,0,4,13,0,1,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,3,0,1,1,16,0,0,18,0,0,0,0,0
67622500,247,676200,250000,2676200,1250000,61,37,24,16,2,6,0,38,5,21,12,0,23,15,1,6,1,30,3,0,0,0,1,1,6,4,1,6,2,0,2,0,0,1,1,1,1,31,1,0,2,0,1,2,3,1,2,2,1,3,3,0,0,1,1,3,5,12,17,4,21,7,0,48,2,2,7,2,0
67662472,248,676600,247200,2676600,1247200,27,26,1,1,0,0,0,19,0,9,10,0,8,5,0,3,0,8,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,2,1,0,0,19,0,0,0,0,0,0,0,0,0,1,3,2,1,0,1,2,1,5,3,0,0,4,21,2,0,27,0,0,0,0,0
67632516,249,676300,251600,2676300,1251600,35,17,18,16,0,2,0,15,2,9,4,0,20,19,0,1,0,22,0,0,0,0,1,1,2,7,1,3,2,2,1,0,0,0,0,1,1,13,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,3,3,0,18,2,15,0,0,35,0,0,0,0,0
67442484,250,674400,248400,2674400,1248400,57,52,5,4,1,0,0,48,2,19,27,0,9,8,0,1,0,31,0,2,2,0,2,1,2,2,2,2,2,1,3,2,1,2,4,1,0,26,0,1,1,0,0,0,0,0,2,0,0,0,0,0,2,2,4,10,4,3,5,9,33,7,0,54,0,0,2,0,1
67522526,251,675200,252600,2675200,1252600,6,6,0,0,0,0,0,5,0,4,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,3,2,0,6,0,0,0,0,0
68312471,261,683100,247100,2683100,1247100,2734,2222,512,267,100,143,2,2055,1103,247,697,8,679,335,34,216,94,1367,37,38,43,44,60,70,93,87,120,122,138,104,93,86,71,50,47,33,31,1367,36,31,37,46,41,47,53,49,68,72,76,93,91,68,65,70,138,146,140,42,269,249,1604,563,7,2676,14,3,15,14,12
58782105,301,587800,210500,2587800,1210500,32,32,0,0,0,0,0,32,10,18,4,0,0,0,0,0,0,15,0,0,3,0,1,2,1,0,1,0,0,1,0,1,1,0,1,2,1,17,0,0,1,0,1,0,0,0,1,1,0,1,0,0,3,1,3,3,2,0,6,5,18,3,0,32,0,0,0,0,0
58662097,302,586600,209700,2586600,1209700,3,3,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,3,0,0,0,0,0
59412128,303,594100,212800,2594100,1212800,30,28,2,2,0,0,0,25,8,14,3,0,5,4,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,3,0,0,21,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3,4,10,1,1,1,0,22,6,0,29,0,0,1,0,0
58462077,304,584600,207700,2584600,1207700,18,18,0,0,0,0,0,16,8,7,1,0,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,12,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,1,2,2,2,0,1,1,10,6,0,18,0,0,0,0,0
58702121,305,587000,212100,2587000,1212100,4,4,0,0,0,0,0,4,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,0,0,4,0,0,0,0,0
59002137,306,590000,213700,2590000,1213700,96,82,14,3,2,9,0,79,9,56,14,0,17,4,3,8,2,65,1,1,2,2,4,7,5,4,3,7,6,6,2,1,1,2,5,3,3,31,0,0,0,0,3,0,3,0,1,2,2,1,1,1,1,2,4,3,7,4,15,11,51,13,2,90,2,0,1,0,3
59432065,307,594300,206500,2594300,1206500,24,23,1,1,0,0,0,22,3,16,3,0,2,2,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,2,16,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,3,3,5,0,2,1,14,7,0,24,0,0,0,0,0
