"","ERHJAHR","PUBJAHR","E_KOORD","N_KOORD","RELI","GTOT","GA01","GA02","GA03","GA05","GA06","GA07","GA08","GB01","GB02","GB03","GB04","GB05","GB06","GB07","GB08","GB09","GB10","GB11","GB12","GG01","GG02","GG03","GG04","GG05","GG06","GG07","GG08","GG09","GH21","GH22","GH23","GH24","GH25","GH26","GH27","GH28","GH29","GE21","GE22","GE23","GE24","GE25","GE26","GE27","GE28","GE29","GE30","GE31","GE32","GWW21","GWW22","GWW23","GWW24","GWW25","GWW26","GWW27","GWW28","GWE21","GWE22","GWE23","GWE24","GWE25","GWE26","GWE27","GWE28","GWE29","GWE30","GWE31","GWE32","GW00","GW01","GW02","GW03","GW04","GW05","GW06","GW07","GW10","WTOT","WTF","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT12","WT1","WT1F","WT101","WT102","WT103","WT104","WT105","WT106","WT107","WT108","WT109","WT110","WT111","WT112","WT2","WT2F","WT201","WT202","WT203","WT204","WT205","WT206","WT207","WT208","WT209","WT210","WT211","WT212","WT3","WT3F","WT301","WT302","WT303","WT304","WT305","WT306","WT307","WT308","WT309","WT310","WT311","WT312","WT4","WT4F","WT401","WT402","WT403","WT404","WT405","WT406","WT407","WT408","WT409","WT410","WT411","WT412","WT5","WT5F","WT501","WT502","WT503","WT504","WT505","WT506","WT507","WT508","WT509","WT510","WT511","WT512","WT6","WT6F","WT601","WT602","WT603","WT604","WT605","WT606","WT607","WT608","WT609","WT610","WT611","WT612"
"2173",2021,2022,2665800,1252700,66582527,16,16,16,16,0,0,0,0,0,0,0,4,0,9,1,1,0,0,1,0,2,8,6,0,0,0,0,0,0,2,1,13,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,2,0,0,5,0,5,6,0,0,0,0,0,0,0,0,5,0,6,0,0,5,0,0,0,16,0,0,0,0,0,0,0,16,2864,0,0,0,4,0,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172,0,0,0,1,0,0,0,0,0,0,0,0,9,1600,0,0,0,1,0,6,1,1,0,0,0,0,6,1092,0,0,0,2,0,3,0,0,0,0,1,0
"2174",2021,2022,2665800,1252800,66582528,14,14,14,13,1,0,0,0,1,2,1,1,0,0,0,9,0,0,0,0,0,5,7,2,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,1,0,4,9,0,0,0,0,0,0,0,0,4,0,9,0,0,1,0,0,0,13,0,0,0,0,0,0,1,24,3375,11,2,1,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,300,3,0,0,0,0,0,0,0,0,0,0,0,4,590,0,0,0,0,0,0,0,4,0,0,0,0,17,2485,8,2,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2175",2021,2022,2665800,1252900,66582529,5,4,4,0,4,0,1,0,1,1,0,1,0,0,0,2,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,3,54,5048,10,1,0,7,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1868,3,1,0,3,0,0,0,16,0,0,0,0,30,2980,6,0,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,1,0,0,0,0,0,0,0,0,0,0,0
"2176",2021,2022,2665800,1253000,66582530,3,3,3,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,1755,0,0,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1050,0,0,0,12,3,0,0,0,0,0,0,0,8,705,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2177",2021,2022,2665800,1253100,66582531,4,4,4,3,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,8,996,0,0,2,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,215,0,0,1,0,0,0,0,0,0,1,0,0,3,383,0,0,0,0,0,0,0,0,0,3,0,0,1,92,0,0,1,0,0,0,0,0,0,0,0,0,2,306,0,0,0,0,1,0,0,0,0,1,0,0
"2178",2021,2022,2665800,1253200,66582532,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,18,2488,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,711,0,0,0,0,0,0,0,0,0,6,0,0,6,766,0,0,0,0,0,0,0,0,0,6,0,0,4,599,0,0,0,0,0,0,0,0,0,4,0,0,2,412,0,0,0,0,0,0,0,0,0,2,0,0
"2179",2021,2022,2665800,1253300,66582533,3,3,3,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,480,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,1,0,0,0,0,0,0,0,0,1,180,0,0,0,0,0,1,0,0,0,0,0,0,1,200,0,0,0,0,0,1,0,0,0,0,0,0
"2180",2021,2022,2665800,1253400,66582534,4,4,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,4,1046,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,431,0,0,0,0,0,0,0,0,0,0,2,0,2,615,0,0,0,0,1,1,0,0,0,0,0,0
"2181",2021,2022,2665800,1253500,66582535,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,250,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250,0,0,0,0,1,0,0,0,0,0,0,0
"2182",2021,2022,2665800,1256500,66582565,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,545,0,0,0,0,4,0,0,0,0,0,0,0,1,45,0,0,0,0,1,0,0,0,0,0,0,0,1,162,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,338,0,0,0,0,2,0,0,0,0,0,0,0
"2183",2021,2022,2665800,1256600,66582566,2,2,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,3208,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1292,0,0,0,0,19,0,0,0,0,0,0,0,23,1916,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2184",2021,2022,2665800,1256700,66582567,4,3,2,0,2,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,53,4104,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,580,0,0,0,0,10,0,0,0,0,0,0,0,12,833,0,0,0,0,12,0,0,0,0,0,0,0,17,1415,0,0,0,0,17,0,0,0,0,0,0,0,14,1276,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2185",2021,2022,2665800,1256800,66582568,3,3,3,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,62,5198,0,0,0,0,43,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,1,0,0,0,0,0,0,0,10,600,0,0,0,0,10,0,0,0,0,0,0,0,10,740,0,0,0,0,10,0,0,0,0,0,0,0,41,3798,0,0,0,0,22,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2186",2021,2022,2665800,1257200,66582572,9,9,9,0,9,0,0,0,2,0,0,0,0,0,0,4,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,5,0,61,5935,12,0,0,0,0,0,0,27,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,150,0,0,0,0,0,0,0,3,0,0,0,0,23,1753,12,0,0,0,0,0,0,9,0,2,0,0,27,2974,0,0,0,0,0,0,0,13,0,14,0,0,8,1058,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2187",2021,2022,2665800,1257300,66582573,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,31,3589,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,655,0,0,0,0,0,0,0,0,0,7,0,0,21,2520,0,0,0,0,0,0,0,0,0,21,0,0,3,414,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2188",2021,2022,2665800,1257400,66582574,18,18,18,13,5,0,0,0,1,4,0,0,0,12,0,0,0,1,0,0,0,0,15,2,1,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,1,0,0,1,0,5,12,0,0,0,0,0,0,0,3,2,0,12,0,0,1,0,0,0,13,2,0,0,0,0,3,0,42,5306,1,20,0,0,0,12,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,422,0,4,0,0,0,0,0,0,0,0,0,0,21,2333,0,14,0,0,0,2,0,0,0,5,0,0,13,1733,0,2,0,0,0,7,0,0,0,4,0,0,4,818,1,0,0,0,0,3,0,0,0,0,0,0
"2189",2021,2022,2665800,1257500,66582575,8,6,6,1,5,0,2,0,0,5,0,0,0,0,0,0,2,0,0,1,0,1,4,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,0,2,3,1,0,0,0,2,0,25,3174,0,8,0,0,0,0,0,0,14,0,0,3,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1069,0,5,0,0,0,0,0,0,3,0,0,2,8,1065,0,1,0,0,0,0,0,0,7,0,0,0,5,880,0,0,0,0,0,0,0,0,4,0,0,1,1,110,0,1,0,0,0,0,0,0,0,0,0,0
"2190",2021,2022,2665800,1257600,66582576,5,5,4,1,3,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,2,0,3,0,0,0,0,0,11,1186,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,195,1,1,0,0,0,0,0,0,0,0,0,0,5,509,2,3,0,0,0,0,0,0,0,0,0,0,2,192,0,2,0,0,0,0,0,0,0,0,0,0,1,130,0,1,0,0,0,0,0,0,0,0,0,0,1,160,1,0,0,0,0,0,0,0,0,0,0,0
"2191",2021,2022,2665800,1257700,66582577,12,11,11,10,1,0,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,1,10,0,1,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,11,0,1,0,0,0,0,0,14,1753,0,13,1,0,0,0,0,0,0,0,0,0,1,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,201,0,3,0,0,0,0,0,0,0,0,0,0,2,202,0,2,0,0,0,0,0,0,0,0,0,0,1,140,0,1,0,0,0,0,0,0,0,0,0,0,7,1180,0,6,1,0,0,0,0,0,0,0,0,0
"2192",2021,2022,2665800,1257800,66582578,10,10,8,5,3,2,0,0,0,6,0,3,0,0,1,0,0,0,0,0,0,1,6,3,0,0,0,0,0,1,0,9,0,0,0,0,0,0,1,0,0,4,5,0,0,0,0,0,0,0,1,0,6,3,0,0,0,0,1,0,0,3,3,0,3,0,0,0,0,0,0,7,1,0,0,0,2,0,0,21,2618,0,7,0,8,0,0,6,0,0,0,0,0,1,36,0,0,0,1,0,0,0,0,0,0,0,0,1,58,0,0,0,1,0,0,0,0,0,0,0,0,4,260,0,1,0,3,0,0,0,0,0,0,0,0,3,366,0,0,0,0,0,0,3,0,0,0,0,0,6,828,0,0,0,3,0,0,3,0,0,0,0,0,6,1070,0,6,0,0,0,0,0,0,0,0,0,0
"2193",2021,2022,2665800,1257900,66582579,13,13,12,7,5,1,0,0,3,6,1,0,0,0,1,0,0,0,2,0,0,1,7,5,0,0,0,0,0,1,0,11,0,1,0,0,0,0,0,0,0,1,10,0,1,0,0,1,0,0,1,1,3,8,0,0,0,0,0,0,0,1,2,0,8,1,0,1,0,0,0,7,0,3,0,1,0,0,2,46,4649,9,6,12,0,0,0,5,0,0,0,14,0,4,120,0,0,4,0,0,0,0,0,0,0,0,0,5,286,1,0,0,0,0,0,1,0,0,0,3,0,19,1689,7,0,4,0,0,0,2,0,0,0,6,0,11,1272,1,0,4,0,0,0,2,0,0,0,4,0,4,450,0,4,0,0,0,0,0,0,0,0,0,0,3,832,0,2,0,0,0,0,0,0,0,0,1,0
"2194",2021,2022,2665800,1258000,66582580,9,9,4,1,3,5,0,0,4,3,1,0,0,0,0,1,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,1,1,4,1,0,1,0,1,37,3026,11,13,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,580,0,7,4,0,0,0,0,0,0,0,0,0,11,814,2,1,8,0,0,0,0,0,0,0,0,0,9,681,7,2,0,0,0,0,0,0,0,0,0,0,1,160,0,1,0,0,0,0,0,0,0,0,0,0,5,791,2,2,0,0,0,0,0,1,0,0,0,0
"2195",2021,2022,2665800,1258100,66582581,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,185,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,185,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2196",2021,2022,2665800,1258200,66582582,5,4,0,0,0,4,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,46,3539,0,8,17,21,0,0,0,0,0,0,0,0,1,41,0,0,1,0,0,0,0,0,0,0,0,0,12,665,0,2,6,4,0,0,0,0,0,0,0,0,12,883,0,1,5,6,0,0,0,0,0,0,0,0,20,1810,0,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,0,0,0,1,0,0,0,0,0,0,0,0
"2197",2021,2022,2665800,1258300,66582583,6,6,2,0,2,4,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,1,0,1,1,3,0,39,3466,8,25,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,178,0,4,0,0,0,0,0,0,0,0,0,0,16,1171,4,12,0,0,0,0,0,0,0,0,0,0,14,1344,4,8,0,0,0,0,0,2,0,0,0,0,3,413,0,1,0,0,0,0,0,2,0,0,0,0,2,360,0,0,0,0,0,0,0,2,0,0,0,0
"2198",2021,2022,2665800,1258400,66582584,4,3,2,2,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,1,1,0,0,0,0,9,1050,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,200,0,2,0,0,0,0,0,0,0,0,0,0,4,400,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,450,0,1,2,0,0,0,0,0,0,0,0,0
"2199",2021,2022,2665800,1258500,66582585,7,7,4,0,4,3,0,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,1,0,2,3,0,0,0,1,41,3882,6,12,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,576,1,1,0,0,0,6,0,0,0,0,0,0,17,1286,2,9,0,0,0,6,0,0,0,0,0,0,13,1585,2,2,0,0,0,9,0,0,0,0,0,0,2,300,0,0,0,0,0,2,0,0,0,0,0,0,1,135,1,0,0,0,0,0,0,0,0,0,0,0
"2200",2021,2022,2665800,1258600,66582586,11,11,8,5,3,3,0,0,1,5,2,0,0,1,1,0,0,0,0,1,0,2,5,4,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,1,0,0,1,1,6,3,0,0,0,0,0,0,0,3,3,0,3,1,0,1,0,0,0,5,2,1,0,1,0,1,1,34,3916,1,8,3,0,0,5,10,0,0,0,0,7,1,58,0,0,0,0,0,0,0,0,0,0,0,1,5,400,0,1,0,0,0,0,2,0,0,0,0,2,6,451,0,3,0,0,0,0,2,0,0,0,0,1,14,1674,1,0,0,0,0,5,6,0,0,0,0,2,5,699,0,1,3,0,0,0,0,0,0,0,0,1,3,634,0,3,0,0,0,0,0,0,0,0,0,0
"2201",2021,2022,2665800,1258700,66582587,8,8,6,5,1,2,0,0,1,1,5,0,0,1,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,2,0,0,2,1,2,3,0,0,0,0,0,0,0,0,2,0,3,1,0,2,0,0,0,7,0,0,0,0,0,0,1,23,2075,1,1,20,0,0,1,0,0,0,0,0,0,5,220,0,0,5,0,0,0,0,0,0,0,0,0,7,350,0,0,7,0,0,0,0,0,0,0,0,0,5,360,0,0,5,0,0,0,0,0,0,0,0,0,1,125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1020,1,1,2,0,0,1,0,0,0,0,0,0
"2202",2021,2022,2665800,1258800,66582588,4,4,4,0,4,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,44,3869,4,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,234,0,0,0,0,0,4,0,0,0,0,0,0,15,1051,0,0,0,0,0,15,0,0,0,0,0,0,14,1222,1,0,0,0,0,13,0,0,0,0,0,0,10,1237,3,0,0,0,0,7,0,0,0,0,0,0,1,125,0,0,0,0,0,1,0,0,0,0,0,0
"2203",2021,2022,2665800,1259000,66582590,5,2,0,0,0,2,3,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,1,0,2,0,1,0,0,17,1301,8,5,4,0,0,0,0,0,0,0,0,0,3,104,2,0,1,0,0,0,0,0,0,0,0,0,5,295,2,0,3,0,0,0,0,0,0,0,0,0,6,552,2,4,0,0,0,0,0,0,0,0,0,0,2,180,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,170,1,0,0,0,0,0,0,0,0,0,0,0
"2204",2021,2022,2665800,1259100,66582591,16,15,8,3,5,7,1,0,7,4,0,0,1,4,0,0,0,0,0,0,2,2,5,5,1,0,1,0,0,1,0,15,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,1,0,0,1,1,8,6,0,0,0,0,0,0,0,4,4,0,6,1,0,1,0,0,0,6,2,4,2,1,0,1,0,43,4897,20,8,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,185,4,0,0,0,0,0,0,0,0,0,0,0,13,1090,2,1,0,0,3,7,0,0,0,0,0,0,7,929,1,3,0,0,0,3,0,0,0,0,0,0,16,2267,11,3,0,0,0,2,0,0,0,0,0,0,3,426,2,1,0,0,0,0,0,0,0,0,0,0
"2205",2021,2022,2665800,1259200,66582592,4,3,1,0,1,2,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,20,2192,8,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1,0,0,0,0,0,0,0,0,0,0,0,10,1013,3,0,4,0,0,0,0,0,0,0,3,0,7,899,2,0,2,0,0,0,0,0,0,0,3,0,2,240,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2206",2021,2022,2665800,1259400,66582594,6,6,5,4,1,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,1,0,3,2,0,0,0,0,0,0,0,1,2,0,2,0,0,1,0,0,0,5,0,0,0,0,1,0,0,11,1491,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,225,0,3,0,0,0,0,0,0,0,0,0,0,3,300,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,966,4,1,0,0,0,0,0,0,0,0,0,0
"2207",2021,2022,2665800,1259500,66582595,5,5,4,3,1,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,10,998,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,480,0,6,0,0,0,0,0,0,0,0,0,0,1,110,1,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,1,0,0,0,0,0,0,0,0,0,2,297,2,0,0,0,0,0,0,0,0,0,0,0
