RELI;GMDE;HIST_GMDE;E_KOORD;N_KOORD;B21BTOT;B21B11;B21B12;B21B13;B21B14;B21B15;B21B16;B21B21;B21B22;B21B23;B21B24;B21B25;B21B26;B21B27;B21B28;B21B29;B21B30;B21BMTOT;B21BM01;B21BM02;B21BM03;B21BM04;B21BM05;B21BM06;B21BM07;B21BM08;B21BM09;B21BM10;B21BM11;B21BM12;B21BM13;B21BM14;B21BM15;B21BM16;B21BM17;B21BM18;B21BM19;B21BWTOT;B21BW01;B21BW02;B21BW03;B21BW04;B21BW05;B21BW06;B21BW07;B21BW08;B21BW09;B21BW10;B21BW11;B21BW12;B21BW13;B21BW14;B21BW15;B21BW16;B21BW17;B21BW18;B21BW19;B21B41;B21B42;B21B43;B21B44;B21B45;B21B46;B21B51;B21B52;B21B53;B21B54;B21B55;B21B56;H21PTOT;H21P01;H21P02;H21P03;H21P04;H21P05;H21P06;H21PI
63072239;336;15020;2630700;1223900;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
63072511;2843;13782;2630700;1251100;12;12;0;0;0;0;0;11;1;5;5;0;1;0;0;1;0;3;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;6;0;2;0;10;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
63072638;2853;13792;2630700;1263800;12;11;1;1;0;0;0;10;2;1;7;0;2;2;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;9;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;4;0;0;2;6;4;0;12;0;0;0;0;0;1;0;1;0;0;0;0;1
63091160;6285;12040;2630900;1116000;2;2;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
63091969;909;15319;2630900;1196900;40;40;0;0;0;0;0;39;12;21;6;0;1;1;0;0;0;12;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;2;3;3;0;28;0;0;0;0;1;0;0;1;0;1;2;1;0;0;1;3;3;9;6;0;0;1;25;14;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0
63092526;2859;13798;2630900;1252600;5;4;1;1;0;0;0;5;0;2;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;4;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
63102415;2580;12651;2631000;1241500;31;29;2;2;0;0;0;27;2;12;13;0;4;4;0;0;0;7;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;3;24;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;3;5;6;6;0;1;3;24;3;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0
63112182;954;15349;2631100;1218200;35;31;4;1;3;0;0;33;11;13;9;0;2;1;0;0;1;16;0;1;0;0;2;0;1;0;1;1;1;3;4;0;0;0;0;0;2;19;0;1;0;0;0;0;2;0;0;0;0;0;1;1;1;0;3;6;4;0;5;3;17;10;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0
63112594;2857;13796;2631100;1259400;2;1;1;1;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
63121704;593;15165;2631200;1170400;46;41;5;4;0;1;0;41;8;23;10;0;5;4;0;1;0;19;0;0;1;0;0;0;0;1;0;0;3;0;2;2;3;1;1;3;2;27;0;0;0;1;0;0;0;0;0;0;0;3;2;0;2;4;2;5;8;0;6;3;34;3;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0
63132143;953;15348;2631300;1214300;14;12;2;2;0;0;0;12;4;8;0;0;2;2;0;0;0;5;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;1;0;0;9;0;0;0;0;0;0;0;1;1;0;0;1;2;0;1;0;2;1;0;0;0;0;7;7;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0
63132258;333;15017;2631300;1225800;9;9;0;0;0;0;0;9;1;6;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;2;0;0;1;7;1;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
63142571;2846;13785;2631400;1257100;46;43;3;0;2;1;0;40;6;12;22;0;6;3;0;3;0;20;0;0;0;1;3;0;1;1;0;0;1;1;2;0;1;3;1;3;2;26;0;0;0;2;0;0;0;0;1;0;1;0;1;2;3;2;3;4;7;1;3;6;26;10;0;45;1;0;0;0;0;0;0;0;0;0;0;0;0
63152435;2582;12905;2631500;1243500;3;3;0;0;0;0;0;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
63152471;2491;11985;2631500;1247100;2;2;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
63162398;2571;11789;2631600;1239800;7;6;1;0;1;0;0;7;3;2;2;0;0;0;0;0;0;5;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;4;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
63162495;2852;13791;2631600;1249500;4;3;1;0;0;1;0;3;1;1;1;0;1;0;0;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
63181208;6296;10877;2631800;1120800;17;17;0;0;0;0;0;17;4;11;2;0;0;0;0;0;0;7;2;0;0;0;0;0;1;1;0;0;1;0;0;0;1;1;0;0;0;10;1;0;0;0;1;1;2;0;0;1;0;0;0;0;0;0;1;2;1;2;5;0;4;6;0;15;0;1;0;1;0;0;0;0;0;0;0;0;0
63181293;6191;11675;2631800;1129300;13;13;0;0;0;0;0;13;6;6;1;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;5;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1;0;0;1;11;0;12;1;0;0;0;0;0;0;0;0;0;0;0;0
63201703;581;15154;2632000;1170300;66;59;7;5;2;0;0;53;3;31;19;0;13;10;2;1;0;25;0;0;0;0;0;0;2;2;1;2;2;2;1;3;2;0;1;4;3;41;0;0;0;2;1;0;1;0;2;1;1;1;4;0;1;2;7;3;15;2;5;13;39;7;0;64;1;0;1;0;0;0;0;0;0;0;0;0;0
63212617;2844;13783;2632100;1261700;15;15;0;0;0;0;0;15;4;5;6;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;2;1;0;9;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;1;3;0;0;0;7;8;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
63221863;906;15316;2632200;1186300;3;3;0;0;0;0;0;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;2;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
63232516;2847;13786;2632300;1251600;2;0;2;1;0;1;0;0;0;0;0;0;2;1;0;1;0;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
63251751;579;15152;2632500;1175100;19;14;5;0;5;0;0;18;3;12;3;0;1;0;0;0;1;7;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;12;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;2;2;5;0;0;5;7;7;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0
63252439;2586;10472;2632500;1243900;36;36;0;0;0;0;0;32;2;14;16;0;4;4;0;0;0;13;1;0;1;0;0;0;0;0;2;2;0;2;1;1;2;0;0;0;1;23;0;1;0;0;0;2;1;0;1;0;2;0;2;0;1;1;1;4;7;0;3;6;22;5;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0
63252657;4263;10310;2632500;1265700;16;16;0;0;0;0;0;14;2;6;6;0;2;1;0;0;1;6;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;1;0;0;0;10;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;3;1;3;0;2;1;9;4;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0
63261680;594;15166;2632600;1168000;28;26;2;2;0;0;0;24;1;18;5;0;4;4;0;0;0;6;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;1;2;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;8;7;0;2;3;20;3;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0
63281287;6281;11714;2632800;1128700;6;6;0;0;0;0;0;5;4;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;1;0;0;1;3;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
63281697;587;15159;2632800;1169700;35;33;2;2;0;0;0;33;1;24;8;0;2;2;0;0;0;12;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;3;2;1;2;23;0;0;0;0;1;0;0;0;0;0;4;0;1;2;0;2;1;6;6;0;3;3;24;5;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0
63291247;6299;10330;2632900;1124700;2;2;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
63292218;326;15012;2632900;1221800;10;10;0;0;0;0;0;10;4;5;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;1;1;8;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
63302577;2856;13795;2633000;1257700;6;6;0;0;0;0;0;6;0;3;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;2;0;0;1;4;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
63331203;6293;10573;2633300;1120300;24;24;0;0;0;0;0;22;14;8;0;0;2;1;0;1;0;11;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2;0;5;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;3;3;3;0;2;1;8;13;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0
63331671;577;15150;2633300;1167100;6;6;0;0;0;0;0;6;1;3;2;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;5;0;0;6;0;0;0;0;0;1;1;0;0;0;0;0;1
63332395;4282;12852;2633300;1239500;45;33;12;8;1;3;0;35;2;10;23;0;10;6;2;2;0;26;0;0;0;0;2;3;2;2;2;2;3;5;3;0;1;0;1;0;0;19;0;0;0;0;0;0;0;1;1;0;0;2;0;1;0;2;3;3;6;3;10;4;24;4;0;42;1;0;2;0;0;0;0;0;0;0;0;0;0
63352556;2862;13801;2633500;1255600;12;7;5;0;3;2;0;7;1;2;4;0;5;0;3;2;0;8;0;0;1;0;0;0;1;1;0;1;2;0;0;0;0;0;2;0;0;4;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;6;1;0;11;0;1;0;0;0;0;0;0;0;0;0;0;0
63361992;908;15318;2633600;1199200;34;34;0;0;0;0;0;33;16;15;2;0;1;1;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;2;2;26;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;2;6;9;6;0;0;0;7;27;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0
63362256;1122;15540;2633600;1225600;13;13;0;0;0;0;0;13;6;4;3;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;3;1;0;1;0;6;6;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
63362536;2860;13799;2633600;1253600;4;4;0;0;0;0;0;4;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;2;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
63382492;2502;10349;2633800;1249200;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
63392291;1142;15583;2633900;1229100;8;8;0;0;0;0;0;8;2;2;4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0;4;4;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
63401289;6004;12132;2634000;1128900;10;10;0;0;0;0;0;10;4;5;1;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;0;0;0;0;6;4;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
63402245;1131;15544;2634000;1224500;12;12;0;0;0;0;0;11;1;5;5;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;1;2;2;0;1;0;10;1;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
63421199;6294;10574;2634200;1119900;14;14;0;0;0;0;0;14;12;2;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;1;0;0;0;2;12;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0
63422598;2848;13787;2634200;1259800;5;4;1;1;0;0;0;4;2;2;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;3;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
63431269;6297;13226;2634300;1126900;21;20;1;1;0;0;0;20;5;12;3;0;1;1;0;0;0;8;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;2;3;13;0;0;0;0;0;1;0;0;0;1;1;1;0;1;2;1;1;2;2;0;2;2;13;4;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0
63472447;2581;12486;2634700;1244700;100;81;19;9;5;5;0;83;23;18;42;0;17;7;4;6;0;56;2;1;0;0;1;4;5;2;5;6;4;7;5;7;1;4;1;0;1;44;0;0;0;1;1;4;3;0;1;1;3;4;4;3;1;0;5;4;9;4;19;15;52;10;0;95;2;0;0;1;2;0;0;0;0;0;0;0;0
63472529;2851;13790;2634700;1252900;3;3;0;0;0;0;0;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
63482186;1145;15531;2634800;1218600;13;13;0;0;0;0;0;13;6;2;5;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3;0;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;0;0;1;6;6;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
63482310;1139;15591;2634800;1231000;19;17;2;2;0;0;0;16;3;11;2;0;3;2;1;0;0;8;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;2;2;0;1;11;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;3;3;2;0;0;3;13;3;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0
63482360;4287;10370;2634800;1236000;13;13;0;0;0;0;0;12;4;5;3;0;1;1;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;9;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;5;0;0;1;8;4;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
63482638;4264;10329;2634800;1263800;7;7;0;0;0;0;0;5;2;2;1;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;3;0;0;0;4;3;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
63491706;572;15145;2634900;1170600;29;29;0;0;0;0;0;27;4;21;2;0;2;2;0;0;0;9;0;0;0;0;0;0;0;0;2;0;0;1;0;1;1;2;0;1;1;20;0;0;0;0;0;1;0;1;1;0;0;0;2;1;0;1;1;4;8;0;2;3;14;10;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0
63492411;4271;11738;2634900;1241100;41;30;11;8;2;1;0;33;1;10;22;0;8;6;1;1;0;27;1;0;1;0;4;2;0;2;1;2;2;2;3;1;0;1;1;1;3;14;0;0;0;0;1;1;0;0;3;0;1;0;1;0;0;2;0;3;2;0;10;3;21;6;1;40;0;0;0;0;1;0;0;0;0;0;0;0;0
63501724;590;15162;2635000;1172400;15;12;3;2;1;0;0;13;1;8;4;0;2;1;1;0;0;9;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;1;1;0;1;6;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;2;1;0;2;3;9;1;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
63502459;2500;10894;2635000;1245900;116;100;16;8;5;3;0;95;10;43;42;0;21;14;2;5;0;57;0;1;0;1;4;2;3;5;1;2;2;7;2;5;2;6;3;5;6;59;0;1;0;0;0;1;1;0;0;3;0;3;5;2;1;3;10;12;17;0;20;14;64;18;0;116;0;0;0;0;0;0;0;0;0;0;0;0;0
63502677;4261;10462;2635000;1267700;15;13;2;2;0;0;0;12;2;8;2;0;3;3;0;0;0;6;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;1;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;2;0;0;2;0;8;5;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
63511166;6282;12150;2635100;1116600;3;3;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
63522519;2868;13807;2635200;1251900;8;8;0;0;0;0;0;7;0;5;2;0;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;0;2;0;5;1;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
63562228;1129;15546;2635600;1222800;7;7;0;0;0;0;0;7;2;3;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;0;5;2;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
63562544;2865;13804;2635600;1254400;8;7;1;1;0;0;0;7;1;4;2;0;1;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;1;0;0;0;5;3;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
63581231;6298;10419;2635800;1123100;11;10;1;1;0;0;0;10;7;1;2;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;5;0;0;0;0;5;6;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0
63581277;6286;12598;2635800;1127700;9;9;0;0;0;0;0;9;7;2;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;1;0;0;0;0;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
63592567;2858;13797;2635900;1256700;8;8;0;0;0;0;0;8;1;5;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;6;2;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
63632122;1135;15577;2636300;1212200;16;16;0;0;0;0;0;16;7;2;7;0;0;0;0;0;0;8;2;1;0;0;0;0;0;2;0;0;0;0;1;0;1;0;1;0;0;8;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;2;0;1;1;0;4;1;0;11;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0
63632662;4255;12355;2636300;1266200;2;2;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
63651612;584;15156;2636500;1161200;8;8;0;0;0;0;0;7;1;5;1;0;1;1;0;0;0;3;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;2;0;0;1;0;0;1;0;0;0;0;1;0;0;1;2;5;0;7;0;0;0;1;0;0;0;0;0;0;0;0;0
63652407;4280;12494;2636500;1240700;70;57;13;9;2;2;0;53;2;29;22;0;17;12;2;3;0;37;0;0;0;0;1;0;1;1;1;0;5;7;5;1;2;4;2;3;4;33;0;0;0;0;1;1;0;0;0;1;2;3;2;0;4;2;4;7;6;2;8;9;47;4;0;68;0;1;1;0;0;1;1;0;0;0;0;0;1
63662622;4251;12228;2636600;1262200;13;13;0;0;0;0;0;13;4;3;6;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;9;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;3;4;0;0;0;6;7;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
63672210;1150;15524;2636700;1221000;7;5;2;0;0;2;0;5;0;3;2;0;2;0;0;2;0;3;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;1;1;4;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
63682447;2584;10578;2636800;1244700;16;15;1;0;0;1;0;14;1;4;9;0;2;1;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1;3;0;0;1;15;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0
63712365;4285;10590;2637100;1236500;21;15;6;6;0;0;0;14;0;5;9;0;7;7;0;0;0;9;0;0;0;0;1;0;1;0;0;2;0;0;0;1;0;0;0;2;2;12;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;3;1;4;0;3;1;17;0;0;21;0;0;0;0;0;1;0;1;0;0;0;0;1
63732609;4262;10446;2637300;1260900;9;9;0;0;0;0;0;8;2;4;2;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;3;0;0;0;5;4;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
63742461;2501;10348;2637400;1246100;18;18;0;0;0;0;0;15;4;5;6;0;3;3;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;4;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;4;0;0;0;12;6;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0
63742536;2855;13794;2637400;1253600;3;3;0;0;0;0;0;1;0;0;1;0;2;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
63761742;588;15160;2637600;1174200;4;3;1;1;0;0;0;2;0;2;0;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;2;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
63762644;4256;12468;2637600;1264400;6;6;0;0;0;0;0;6;0;5;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;3;0;5;0;1;0;0;0;1;1;0;0;0;0;0;1
63771063;6290;14929;2637700;1106300;8;8;0;0;0;0;0;8;2;4;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;2;0;1;0;5;2;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
